,zeq,apex,lat,lon,mlat,ne,Te,Tn,u,v
8571,347.53163742706147,392,-4.716,-43.768,0.08113432159668049,1215912.869888,1173.1864013671875,,86.45277404785156,46.938114166259766
8572,341.42018604042823,392,-5.028,-43.654,0.08654327636979253,1230769.750016,1205.4173583984375,,85.77250671386719,46.22046661376953
8573,334.91851486019095,392,-5.34,-43.541,0.09195223114290457,1238754.000896,1251.171875,,84.92036437988281,45.54010772705078
8574,328.027384751088,392,-5.651,-43.427,0.0973611859160166,1237777.383424,1305.089599609375,,83.87609100341797,44.9143180847168
8575,320.74760215468814,392,-5.961,-43.313,0.10277014068912863,1225955.7376,1364.49755859375,,82.59998321533203,44.354331970214844
8576,313.0800189950178,392,-6.269,-43.2,0.10817909546224067,1201463.099392,1428.51416015625,,81.04458618164062,43.8773193359375
8577,305.0255325788603,392,-6.577,-43.086,0.1135880502353527,1163027.021824,1496.8375244140625,,79.16009521484375,43.501075744628906
8578,296.5850854907494,392,-6.884,-42.973,0.11899700500846473,1109652.668416,1569.4588623046875,,76.8706283569336,43.25038146972656
8579,287.75966548266297,392,-7.19,-42.859,0.12440595978157676,1041217.224704,1646.2935791015625,,74.09658813476562,43.161216735839844
8580,278.550305358428,392,-7.495,-42.746,0.1298149145546888,958484.840448,1727.3076171875,,70.72126770019531,43.271156311035156
8581,268.95808285285966,392,-7.799,-42.632,0.13522386932780084,863360.385024,1811.8486328125,,66.6131820678711,43.63671875
8582,258.9841205056382,392,-8.103,-42.519,0.14063282410091288,758853.599232,1895.659423828125,,61.5880241394043,44.31998062133789
8583,248.62958552993132,392,-8.405,-42.405,0.1460417788740249,648801.550336,1951.032470703125,,55.43048095703125,45.4177360534668
8584,237.8956896758218,392,-8.707,-42.292,0.15145073364713693,537916.276736,1908.099365234375,,47.84397506713867,47.03689956665039
8585,226.78368908847642,392,-9.007,-42.178,0.15685968842024897,430908.37504,1782.2001953125,,38.4665641784668,49.334716796875
8586,215.29488416116146,392,-9.307,-42.065,0.16226864319336098,332340.625408,1633.4920654296875,,26.812164306640625,52.50185775756836
8587,203.43061938305982,392,-9.606,-41.951,0.16767759796647302,245762.53952,1477.5623779296875,,12.266548156738281,56.802886962890625
8588,191.19228318192563,392,-9.904,-41.838,0.17308655273958506,173508.673536,1316.3564453125,,-5.440413475036621,62.25873565673828
8589,178.58130776160306,392,-10.202,-41.724,0.1784955075126971,116505.8048,1150.052978515625,,-21.131229400634766,65.61720275878906
8590,165.59916893442823,392,-10.499,-41.611,0.18390446228580914,77735.936,978.643310546875,,-25.696758270263672,61.193153381347656
8591,152.2473859485117,392,-10.794,-41.497,0.18931341705892116,52523.8272,802.1021728515625,,-23.86751365661621,59.3110237121582
8592,138.52752130995214,392,-11.089,-41.384,0.1947223718320332,35773.93152,620.4081420898438,,-25.732603073120117,73.47986602783203
8593,124.44118059997982,392,-11.384,-41.27,0.20013132660514524,23681.76128,433.52880859375,,-8.267335891723633,33.403350830078125
8594,109.99001228706584,392,-11.677,-41.157,0.20554028137825725,26839.668736,236.39625549316406,,5.2475361824035645,-6.325290203094482
8595,95.17570753400196,392,-11.97,-41.043,0.2109492361513693,15034.669056,174.52203369140625,,2.2281179428100586,18.23137855529785
8596,79.99999999999909,392,-12.263,-40.93,0.21635819092448133,350.51088,201.8239288330078,,9.279972076416016,-10.979316711425781
8597,393.0,393,0.104,-45.47,0.0,971841.667072,1248.6993408203125,,86.12903594970703,59.2807731628418
8598,392.8012860340468,393,-0.226,-45.357,0.005417347640795548,972353.634304,1244.61083984375,,86.53623962402344,58.47275924682617
8599,392.2051674631175,393,-0.554,-45.243,0.010834695281591096,975974.89152,1239.90869140625,,86.90800476074219,57.65655517578125
